Time Submitted,School,Level,Class,S/N,,,,,Q3 - Orientation Group,Q4 - CG,Q5 - 1) I ask myself periodically if I am meeting my goals.,Q6 - 2) I consider several alternatives to a problem before I answer.  ,Q7 - 3) I try to use strategies that have worked in the past.,Q8 - 4) I pace myself while learning in order to have enough time.,Q9 - 5) I understand my intellectual strengths and weaknesses.,Q10 - 6) I think about what I really need to learn before I begin a task.,Q11 - 7) I know how well I did once I finish a test.,Q12 - 8) I set specific goals before I begin a task.,Q13 - 9) I slow down when I encounter important information,Q14 - 10) I know what kind of information is most important to learn.,Q15 - 11) I ask myself if I have considered all options when solving a problem.,Q16 - 12) I am good at organizing information.,Q17 - 13) I consciously focus my attention on important information.,Q18 - 14) I have a specific purpose for each strategy I use.,Q19 - 15) I learn best when I know something about the topic.,Q20 - 16) I know what the teacher expects me to learn.,Q21 - 17) I am good at remembering information.,Q22 - 18) I use different learning strategies depending on the situation.,Q23 - 19) I ask myself if there was an easier way to do things after I finish a task.,Q24 - 20) I have control over how well I learn.,Q25 - 21) I periodically review to help me understand important relationships.,Q26 - 22) I ask myself questions about the material before I begin.,Q27 - 23) I think of several ways to solve a problem and choose the best one.,Q28 - 24) I summarize what I’ve learned after I finish.,Q29 - 25) I ask others for help when I don’t understand something.,Q30 - 26) I can motivate myself to learn when I need to.,Q31 - 27) I am aware of what strategies I use when I study.,Q32 - 28) I find myself analyzing the usefulness of strategies while I study.,Q33 - 29) I use my intellectual strengths to compensate for my weaknesses.,Q34 - 30) I focus on the meaning and significance of new information.,Q35 - 31) I create my own examples to make information more meaningful.,Q36 - 32) I am a good judge of how well I understand something.,Q37 - 33) I find myself using helpful learning strategies automatically.,Q38 - 34) I find myself pausing regularly to check my comprehension.,Q39 - 35) I know when each strategy I use will be most effective.,Q40 - 36) I ask myself how well I accomplish my goals once I’m finished.,Q41 - 37) I draw pictures or diagrams to help me understand while learning.,Q42 - 38) I ask myself if I have considered all options after I solve a problem.,Q43 - 39) I try to translate new information into my own words.,Q44 - 40) I change strategies when I fail to understand.,Q45 - 41) I use the organizational structure of the text to help me learn.,Q46 - 42) I read instructions carefully before I begin a task.,Q47 - 43) I ask myself if what I’m reading is related to what I already know.,Q48 - 44) I reevaluate my assumptions when I get confused.,Q49 - 45) I organize my time to best accomplish my goals.,Q50 - 46) I learn more when I am interested in the topic.,Q51 - 47) I try to break studying down into smaller steps.,Q52 - 48) I focus on overall meaning rather than specifics.,Q53 - 49) I ask myself questions about how well I am doing while I am learning something new.,Q54 - 50) I ask myself if I learned as much as I could have once I finish a task.,Q55 - 51) I stop and go back over new information that is not clear.,Q56 - 52) I stop and reread when I get confused.,Q57 - Thank you for completing the Metacognitive Awareness Inventory Survey! Please click submit.
2026-02-10 08:52:56 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 17/26,4,,,,,OG 12,CG 1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,
2026-02-10 08:51:52 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 17/26,5,,,,,OG 13,CG 1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-02-10 08:55:29 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 17/26,6,,,,,OG 19,CG 1,True,True,True,False,False,True,True,False,True,False,False,True,True,False,False,True,False,True,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,
2026-02-10 08:58:51 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 17/26,7,,,,,OG 16,CG 1,True,True,True,True,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,
2026-02-10 08:54:48 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 17/26,8,,,,,OG 14,CG 1,False,False,True,True,True,True,True,False,True,False,True,True,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,False,True,True,
2026-02-10 08:53:32 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 17/26,9,,,,,OG 6,CG 1,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,False,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-02-10 08:57:43 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 17/26,11,,,,,OG 18,CG 1,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,
2026-02-10 09:00:17 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 17/26,12,,,,,OG 19,CG 1,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,True,True,True,False,False,True,True,True,
2026-02-10 09:05:45 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 17/26,13,,,,,OG 19,CG 1,True,True,True,True,True,False,True,False,True,True,True,False,True,False,True,False,True,True,False,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,True,False,True,True,False,False,True,False,True,True,True,True,True,
2026-02-10 08:59:03 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 17/26,14,,,,,OG 12,CG 1,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,False,False,True,False,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,
2026-02-10 08:57:53 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 17/26,15,,,,,OG 18,CG 1,False,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,False,True,False,True,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,
2026-02-10 09:02:42 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 17/26,16,,,,,OG 19,CG 1,True,True,True,True,True,False,False,True,True,True,False,False,True,True,True,True,False,True,True,False,True,False,False,False,True,True,True,False,True,True,False,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,
2026-02-10 08:53:20 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 17/26,17,,,,,OG 9,CG 1,True,True,True,True,True,False,True,False,True,False,True,False,False,True,True,True,False,True,True,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,
2026-02-10 08:54:19 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 17/26,18,,,,,OG 20,CG 1,True,True,True,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,False,True,True,True,True,
2026-02-10 08:53:56 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 17/26,19,,,,,OG 10,CG 1,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-02-10 08:58:51 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 17/26,20,,,,,OG 19,CG 1,False,True,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,True,
2026-02-10 08:53:38 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 17/26,21,,,,,OG 6,CG 1,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-02-10 08:54:00 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 17/26,22,,,,,OG 15,CG 1,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-02-10 08:52:30 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 17/26,23,,,,,OG 4,CG 1,True,True,True,True,True,True,False,False,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,True,True,True,False,True,False,True,False,False,True,True,True,False,False,True,True,False,True,True,True,False,True,True,True,
2026-02-10 08:55:06 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 17/26,24,,,,,OG 12,CG 1,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,
2026-02-10 09:01:53 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 17/26,25,,,,,OG 9,CG 1,False,True,True,True,True,True,False,False,True,False,False,True,False,True,True,True,False,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,True,False,True,False,False,True,True,
2026-02-10 08:58:13 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 17/26,26,,,,,OG 20,CG 1,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,False,True,True,True,False,False,True,True,
2026-02-10 08:58:16 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 18/26,1,,,,,OG 8,CG 1,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,
2026-02-10 08:53:45 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 18/26,2,,,,,OG 1,CG 1,True,False,True,True,False,True,False,True,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,False,True,True,False,True,True,True,True,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-02-10 08:54:19 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 18/26,3,,,,,OG 4,CG 1,True,True,True,True,True,True,True,True,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-02-10 08:56:02 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 18/26,4,,,,,OG 14,CG 1,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,
2026-02-10 08:52:43 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 18/26,5,,,,,OG 7,CG 1,False,True,True,False,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True,True,False,False,True,False,True,True,True,False,True,True,True,False,True,True,False,False,False,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,
2026-02-10 09:04:19 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 18/26,6,,,,,OG 5,CG 1,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-02-10 09:02:11 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 18/26,7,,,,,OG 1,CG 1,True,True,True,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,False,False,True,False,True,True,True,False,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,
2026-02-10 08:56:02 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 18/26,8,,,,,OG 10,CG 1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-02-10 08:52:18 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 18/26,9,,,,,OG 1,CG 1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-02-10 08:54:12 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 18/26,10,,,,,OG 6,CG 1,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,False,True,True,True,True,True,False,False,False,True,True,False,True,True,False,False,True,True,False,True,True,False,True,True,True,True,False,True,True,
2026-02-10 08:55:42 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 18/26,11,,,,,OG 1,CG 1,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,False,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True,True,
2026-02-10 09:01:37 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 18/26,12,,,,,OG 1,CG 1,False,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,True,True,True,True,
2026-02-10 08:52:16 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 18/26,13,,,,,OG 12,CG 1,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-02-10 08:55:34 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 18/26,14,,,,,OG 5,CG 1,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-02-10 08:57:39 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 18/26,15,,,,,OG 16,CG 1,False,True,True,True,True,True,True,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,True,True,False,False,True,True,False,False,True,False,False,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,
2026-02-10 08:52:00 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 18/26,16,,,,,OG 13,CG 1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-02-10 09:05:01 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 18/26,17,,,,,OG 11,CG 1,True,True,True,False,True,False,False,True,True,True,True,False,True,True,True,False,True,False,True,True,False,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,False,True,False,True,False,True,True,True,False,True,False,False,False,True,True,True,
2026-02-10 08:56:26 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 18/26,18,,,,,OG 16,CG 1,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-02-10 08:54:38 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 18/26,19,,,,,OG 4,CG 1,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,
2026-02-10 09:07:26 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 18/26,20,,,,,OG 18,CG 1,True,False,True,False,True,True,True,True,True,True,False,False,True,False,True,False,True,True,True,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,
2026-02-10 08:53:21 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 18/26,21,,,,,OG 19,CG 1,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-02-10 08:52:42 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 18/26,22,,,,,OG 20,CG 1,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
2026-02-10 08:54:59 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 18/26,23,,,,,OG 1,CG 1,True,True,True,True,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,True,False,True,True,True,True,True,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,False,True,True,False,False,False,True,True,
2026-02-10 08:58:49 +0800,TEMASEK JUNIOR COLLEGE,PreU 1,CG 18/26,24,,,,,OG 16,CG 1,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,
